Frequency [Hz]	Impedance Phase [deg]	Impedance Magnitude [ohm]
24.8371562414697	18.9945257584088	6.02104978290739
25.1984209978975	19.2554516495578	6.03385031900772
25.5649404712086	19.5203695393912	6.04702648546682
25.9367910930202	19.7893579104056	6.06059248753161
26.3140504066728	20.062497482576	6.07456321943919
26.6967970834007	20.3398712959217	6.08895430631591
27.0851109387379	20.6215647961417	6.10378214914253
27.4790729491618	20.9076659233859	6.11906397304637
27.87876526898	21.1982652042203	6.1348178792068
28.2842712474619	21.4934558468369	6.15106290068829
28.69567544622	21.7933338395499	6.16781906254666
29.1130636568437	22.0979980526041	6.18510744658876
29.53652291879	22.407550343309	6.20295026120433
29.9661415375336	22.7220956644932	6.22137091673211
30.4020091029823	23.0417421762517	6.24039410686997
30.8442165081588	23.3666013609338	6.26004589669281
31.2928559681555	23.6967881412901	6.28035381790183
31.748021039364	24.0324210016596	6.30134697199622
32.2098066389851	24.3736221120407	6.32305614213372
32.678309064822	24.720517454838	6.34551391453144
33.1536260153617	25.0732369540234	6.36875481035372
33.6358566101486	25.4319146063843	6.3928154291414
34.1251014104537	25.7966886144561	6.41773460495839
34.6214624402457	26.1677015206481	6.44355357656856
35.125043207466	26.5451003419709	6.47031617311148
35.6359487256136	26.9290367046562	6.49806901692185
36.154285535644	27.3196669778207	6.52686174533753
36.6801617281868	27.7171524051729	6.55674725356944
37.2136869660859	28.1216592335731	6.58778196096596
37.7549725072677	28.5333588370515	6.620026103302
38.3041312279429	28.9524278346393	6.6535440540623
38.8612776461442	29.3790482000905	6.68840467807857
39.4265279456075	29.8134073612385	6.72468172132801
40	30.2556982863591	6.7624542412169
40.581813397501	30.706119554466	6.80180708226831
41.1720894657397	31.1648754059613	6.84283140282223
41.7709512970966	31.632175769467	6.8856252591556
42.3785237743718	32.1082362599825	6.93029425435853
42.9949335968278	32.5932781427108	6.97695226038578
43.6203093066103	33.0875282559708	7.02572222296772
44.2547813155533	33.5912188855259	7.07673706054703
44.8984819323749	34.104587581399	7.13014067014942
45.5515453902677	34.6278769067629	7.18608905514873
46.2141078748909	35.1613341067603	7.24475159231259
46.88630755277	35.7052106830761	7.30631245839146
47.5682846001088	36.2597618576857	7.37097223993521
48.2601812320209	36.8252459063756	7.43894975410582
48.9621417321862	37.4019233392882	7.51048411314716
49.6743124829394	37.9900559017677	7.58583707105494
50.3968419957949	38.5899053640524	7.66529569808938
51.1298809424172	39.2017320627018	7.74917543737583
