Frequency [Hz]	Total Phase [deg]	Total SPL 2pi [dB]
25068.6165668793	-55.5408208400572	76.5570391226193
25433.247991265	-55.5895897302166	76.4772055744111
25803.183101847	-55.6379344775971	76.3973216174309
26178.4990425176	-55.6858582928249	76.3173877675512
26559.2740792527	-55.7333643713457	76.2374045356049
26945.5876164329	-55.7804558933115	76.1573724274235
27337.5202134023	-55.8271360234741	76.0772919438753
27735.1536012676	-55.8734079110808	75.9971635809038
28138.5706999417	-55.9192746897767	75.9169878295662
28547.8556354355	-55.96473947751	75.8367651760713
28963.093757401	-56.0098053764416	75.7564961018184
29384.3716569293	-56.05447547286	75.6761810834357
29811.777184608	-56.0987528370992	75.5958205928187
30245.3994688409	-56.1426405234612	75.5154150971683
30685.3289344345	-56.186141570143	75.4349650590302
31131.6573214539	-56.2292589991665	75.3544709363321
31584.4777043546	-56.2719958163131	75.2739331824231
32043.8845113912	-56.3143550110621	75.1933522461114
32509.9735443087	-56.3563395565327	75.112728571703
32982.8419983207	-56.3979524094295	75.0320625990396
33462.5884823777	-56.4391965099921	74.9513547635368
33949.3130397304	-56.480074781948	74.8706054962223
34443.1171687921	-56.5205901324688	74.7898152237738
34944.1038443046	-56.5607454521308	74.7089843685567
35452.3775388116	-56.6005436148774	74.628113348662
35968.0442444452	-56.6399874779866	74.5472025779439
36491.2114950283	-56.6790798820401	74.4662524660575
37021.9883884995	-56.7178236508971	74.3852634184956
37560.4856096633	-56.75622159167	74.3042358366267
38106.8154532719	-56.794276494704	74.2231701177315
38661.0918474421	-56.8319911335591	74.1420666550402
39223.4303774136	-56.8693682649959	74.0609258377692
39793.9483096517	-56.9064106289631	73.9797480511575
