Frequency [Hz]	Total Phase [deg]	Vent 1 SPL [dB]	Total SPL 2pi [dB]
210.512403253382	11.4844595674643	72.4846729320454	96.1935243965091
213.574376667206	10.8537219161504	72.1882826510328	96.1477611129728
216.680887509903	10.2330329349982	71.8921855872597	96.1022863915135
219.832583593294	9.62211889908823	71.5963756857282	96.0570939811027
223.03012215184	9.02071524759995	71.3008466180851	96.0121773533564
226.274169979695	8.42856623623289	71.0055918194107	95.9675297391592
229.56540356976	7.84542460253542	70.7106045218254	95.9231441621041
232.90450925475	7.27105124390067	70.4158777851734	95.8790134690054
236.29218335032	6.70521490795169	70.1214045250233	95.8351303577247
239.729132300269	6.14769189500961	69.8271775382018	95.7914874025272
243.216072823858	5.59826577231621	69.5331895260664	95.7480770771719
246.753732065271	5.05672709966619	69.2394331156998	95.7048917759204
250.342847745244	4.52287316609253	68.9459008791988	95.6619238326362
253.984168314912	3.9965077372419	68.6525853512149	95.6191655381308
257.678453111881	3.4774408130731	68.3594790448913	95.5766091559016
261.426472518576	2.96548839550996	68.0665744663288	95.5342469363954
265.229008122894	2.4604722656834	67.773864127704	95.4920711299183
269.086852881189	1.96221977039972	67.4813405591519	95.4500739983054
273.00081128363	1.4705636174778	67.1889963195165	95.4082478254539
276.971699521966	0.985341679605439	66.8968240060644	95.3665849268131
281.000345659728	0.506396806371615	66.604816263249	95.3250776579207
285.087589804909	0.0335766441408842	66.3129657906056	95.2837184220642
289.234284285152	-0.433266536554839	66.0212653498519	95.2424996771409
293.441293825495	-0.894276006422236	65.7297077712607	95.2014139417858
297.709495728687	-1.34959073591563	65.4382859593684	95.1604538008286
302.039780058142	-1.79934554714339	65.1469928980762	95.1196119101363
306.433049823544	-2.24367125945658	64.8558216551963	95.0788810008963
310.890221169154	-2.68269482899402	64.564765386493	95.0382538833859
315.41222356486	-3.11653948244735	64.2738173392619	94.997723450274
320	-3.54532484529966	63.9829708554889	94.9572826794954
324.654507180007	-3.96916706478175	63.6922193746263	94.9169246367354
329.376715725918	-4.38817892777917	63.4015564360214	94.8766424775588
334.167610376772	-4.80246997391449	63.1109756810285	94.836429449215
339.028190194974	-5.21214660401949	62.8204708548341	94.7962788921486
343.959468774623	-5.61731218420286	62.5300358080222	94.7561842412421
348.962474452882	-6.0180671457101	62.2396644979045	94.7161390268146
354.038250524427	-6.41450908076418	61.9493509896379	94.6761368754002
359.187855458999	-6.80673283456669	61.6590894571502	94.6361715103252
364.412363122141	-7.1948305936314	61.3688741838942	94.5962367521049
369.712862999127	-7.5788919706153	61.0786995634461	94.5563265186761
375.090460422161	-7.95900408580326	60.788560099966	94.5164348254811
380.546276800871	-8.33525164539683	60.498450408535	94.4765557854195
386.081449856167	-8.70771701675044	60.2083652153817	94.4366836086793
391.69713385749	-9.07648030069111	59.9182993580117	94.3968126024606
397.394499863515	-9.44161940105262	59.6282477852517	94.356937170604
403.174735966359	-9.80321009154847	59.3382055572181	94.3170518131315
409.039047539338	-10.1613260801022	59.04816784522	94.2771511257125
414.988657488323	-10.5160390707488	58.758129931606	94.2372297990615
421.024806506764	-10.8674188232144	58.4680872095631	94.1972826182758
427.148753334411	-11.2155332102788	58.178035182874	94.157304462121
433.361775019806	-11.5604482730176	57.8879694656414	94.1172903022706
439.665167186588	-11.9022282740189	57.5978857819842	94.0772352025055
446.06024430368	-12.2409357486633	57.3077799657126	94.0371343178793
452.54833995939	-12.5766315545527	57.0176479599863	93.9969828938545
459.13080713952	-12.9093749191701	56.7274858169613	93.9567762654132
465.8090185095	-13.2392234858462	56.4372896974301	93.9165098561482
472.58436670064	-13.5662333581085	56.1470558704584	93.8761791773366
479.458264600538	-13.8904591424832	55.8567807130228	93.8357798270001
486.432145647717	-14.2119539898158	55.5664607096526	93.7953074889551
493.507464130541	-14.530769635177	55.2760924520788	93.7547579318554
500.685695490488	-14.8469564364129	54.9856726388933	93.7141270082294
507.968336629824	-15.1605634113991	54.6951980752211	93.6734106535154
515.356906223761	-15.4716382740548	54.4046656724067	93.6326048850953
522.852945037152	-15.7802274691683	54.1140724477184	93.5917058013302
530.458016245788	-16.0863762060866	53.8234155240716	93.5507095805984
538.173705762377	-16.3901284913162	53.5326921297727	93.5096124803372
546.001622567259	-16.691527160082	53.2418995982857	93.4684108360913
553.943399043932	-16.9906139068872	52.9510353680228	93.4271010605666
562.000691319456	-17.2874293151174	52.6600969821597	93.3856796426921
570.175179609817	-17.5820128857282	52.3690820884782	93.3441431466907
578.468568570305	-17.8744030650552	52.077988439235	93.302488211158
586.88258765099	-18.1646372717815	51.78681389106	93.2607115481522
595.418991457374	-18.452751923099	51.4955564048835	93.2188099422933
604.079560116284	-18.7387824600959	51.2042140458924	93.1767802498738
612.866099647087	-19.0227633724019	50.9127849835188	93.13461939798
621.780442338308	-19.3047282221218	50.6212674914579	93.092324383625
630.82444712972	-19.584709667086	50.3296599477185	93.0498922728933
640	-19.862739483445	50.0379608347061	93.007320200097
649.309014360015	-20.1388485876352	49.7461687393369	92.964605366944
658.753431451835	-20.4130670577395	49.4542823531859	92.921745041718
668.335220753545	-20.6854241542684	49.1623004726674	92.8787365584704
678.056380389949	-20.9559483403822	48.8702219992489	92.8355773162243
687.918937549246	-21.2246673015777	48.5780459396977	92.7922647781898
697.924948905765	-21.4916079648597	48.2857714063614	92.7487964709912
708.076501048853	-21.7567965174161	47.993397617482	92.7051699839058
718.375710917999	-22.0202584248169	47.7009238975426	92.6613829681135
728.824726244283	-22.282018448754	47.4083496776482	92.6174331359584
739.425725998255	-22.5421006643389	47.1156744959392	92.5733182602203
750.180920844321	-22.8005284769756	46.8228979980382	92.5290361733975
761.092553601741	-23.0573246388232	46.5300199375302	92.4845847669996
772.162899712334	-23.3125112648633	46.2370401764742	92.4399619908508
783.39426771498	-23.5661098485865	45.9439586859489	92.3951658524027
794.78899972703	-23.818141277312	45.6507755466293	92.3501944160569
806.349471932719	-24.0686258471515	45.3574909493955	92.3050458024965
818.078095078676	-24.3175832776321	45.0641051959729	92.259718188027
829.977314976646	-24.5650327259867	44.7706186996036	92.2142098039254
842.049613013528	-24.8109928011264	44.4770319857478	92.168518935798
854.297506668822	-25.055481577303	44.1833456928157	92.1226439229459
866.723550039611	-25.2985166074723	43.8895605729285	92.0765831577385
879.330334373177	-25.5401149363689	43.5956774927083	92.030335084994
892.12048860736	-25.7802931132998	43.3016974340958	91.9838982013672
905.096679918781	-26.0190672046668	43.0076214951963	91.9372710547443
918.26161427904	-26.2564528062259	42.7134508911512	91.8904522436438
931.618037019	-26.4924650550906	42.4191869550358	91.8434404166233
945.16873340128	-26.7271186414881	42.1248311387824	91.7962342716932
958.916529201076	-26.9604278202738	41.8303850141263	91.7488325557346
972.864291295434	-27.1924064222131	41.5358502735758	91.7012340639238
987.014928261082	-27.4230678650339	41.2412287314028	91.6534376391607
1001.37139098098	-27.6524251642595	40.9465223246548	91.6054421715026
1015.93667325965	-27.8804909438249	40.6517331141863	91.5572465976025
1030.71381244752	-28.1072774464835	40.3568632857069	91.5088499001511
1045.7058900743	-28.3327965440088	40.0619151508476	91.4602511073234
1060.91603249158	-28.5570597471973	39.766891148241	91.4114492922285
1076.34741152475	-28.7800782156753	39.4717938446147	91.3624435723633
1092.00324513452	-29.0018627675164	39.1766259358972	91.3132331090692
1107.88679808786	-29.2224238886728	38.8813902483329	91.2638171069922
1124.00138263891	-29.4417717422246	38.5860897396047	91.2141948135456
1140.35035921963	-29.6599161774513	38.2907274999633	91.1643655183754
1156.93713714061	-29.876866738729	37.995306753359	91.1143285528285
1173.76517530198	-30.0926326742574	37.6998308585753	91.064083289423
1190.83798291475	-30.3072229446191	37.4043033103613	91.0136291413204
1208.15912023257	-30.5206462311749	37.1087277405602	90.9629655618006
1225.73219929417	-30.7329109442988	36.8131079192309	90.912092043738
1243.56088467662	-30.9440252314543	36.5174477557614	90.8610081190798
1261.64889425944	-31.1539969851159	36.2217512999679	90.8097133583256
1280	-31.362833850538	35.9260227431804	90.7582073700091
1298.61802872003	-31.5705432333737	35.6302664193076	90.7064898001804
1317.50686290367	-31.7771323071463	35.3344868058806	90.6545603318904
1336.67044150709	-31.9826080205755	35.0386885250697	90.6024186846756
1356.1127607799	-32.1869771047605	34.7428763446715	90.5500646140451
1375.83787509849	-32.3902460802226	34.4470551790621	90.4974979109677
1395.84989781153	-32.5924212638085	34.1512300901118	90.4447184013607
1416.15300209771	-32.7935087754576	33.8554062880574	90.3917259455792
1436.751421836	-32.9935145448336	33.5595891323274	90.3385204379068
1457.64945248857	-33.1924443178232	33.2637841323144	90.285101806047
1478.85145199651	-33.3903036629041	32.9679969480919	90.2314700106153
1500.36184168864	-33.5870979773826	32.6722333910675	90.1776250446325
1522.18510720348	-33.7828324935035	32.3764994245695	90.1235669330187
1544.32579942467	-33.9775122844339	32.0808011643602	90.0692957320881
1566.78853542996	-34.1711422701215	31.7851448790706	90.0148115290451
1589.57799945406	-34.3637272230305	31.4895369905493	89.9601144414804
1612.69894386544	-34.5552717737547	31.1939840741224	89.905204616869
1636.15619015735	-34.7457804165106	30.8984928587541	89.8500822320684
1659.95462995329	-34.9352575145117	30.6030702271051	89.794747492818
1684.09922602706	-35.1237073052243	30.3077232154797	89.7392006332398
1708.59501333764	-35.3111339055079	30.0124590136563	89.6834419153395
1733.44710007922	-35.4975413166396	29.7172849645931	89.6274716285093
1758.66066874635	-35.6829334292257	29.4222085640026	89.5712900890314
1784.24097721472	-35.8673140279999	29.1272374597875	89.5148976395829
1810.19335983756	-36.050686796511	28.8323794513303	89.4582946487422
1836.52322855808	-36.2330553217	28.5376424886293	89.401481510496
1863.236074038	-36.4144230983691	28.2430346712734	89.3444586437484
1890.33746680256	-36.5947935335424	27.9485642472475	89.2872264918312
1917.83305840215	-36.7741699507208	27.6542396115614	89.2297855220158
1945.72858259087	-36.9525555940317	27.3600693046945	89.1721362250268
1974.02985652216	-37.1299536322746	27.066062010847	89.1142791145566
2002.74278196195	-37.306367162864	26.7722265559922	89.0562147267834
2031.87334651929	-37.4817992156707	26.4785719057196	88.9979436198891
2061.42762489505	-37.6562527567631	26.1851071628629	88.9394663735808
2091.41178014861	-37.8297306920488	25.8918415649048	88.8807835886134
2121.83206498315	-38.0022358708187	25.5987844811508	88.8218958863147
2152.69482304951	-38.1737710891938	25.3059454096646	88.7628039081131
2184.00649026904	-38.344339093477	25.0133339739586	88.7035083150667
2215.77359617573	-38.51394258341	24.7209599194327	88.6440097873956
2248.00276527782	-38.6825842153374	24.4288331095536	88.5843090240171
2280.70071843927	-38.8502666052785	24.1369635217699	88.5244067420821
2313.87427428122	-39.0169923319083	23.8453612431562	88.4643036765158
2347.53035060396	-39.1827639394496	23.5540364657805	88.4040005795605
2381.6759658295	-39.3475839404755	23.2629994817916	88.3434982203211
2416.31824046513	-39.511454818626	22.9722606782195	88.2827973843141
2451.46439858835	-39.6743790312381	22.6818305314869	88.2218988730198
2487.12176935323	-39.8363590118913	22.3917196016275	88.160803503437
2523.29778851888	-39.9973971728694	22.101938526209	88.099512107642
2560	-40.157495907541	21.8124980139587	88.03802553235
2597.23605744006	-40.316657592658	21.52340883809	87.976344638481
2635.01372580734	-40.4748845905752	21.2346818293306	87.9144703007285
