Frequency [Hz]	Total Phase [deg]	Total SPL 2pi [dB]
2121.83206498315	-38.0352338420272	88.8096261746923
2152.69482304951	-38.2062599876629	88.7508847599963
2184.00649026904	-38.3763278942893	88.6919296913152
2215.77359617573	-38.5454400541373	88.6327619373102
2248.00276527782	-38.7135989227387	88.5733824770159
2280.70071843927	-38.8808069217266	88.5137922996185
2313.87427428122	-39.0470664415565	88.4539924042309
2347.53035060396	-39.2123798441501	88.3939837996623
2381.6759658295	-39.3767494654615	88.3337675041856
2416.31824046513	-39.5401776179667	88.2733445453006
2451.46439858835	-39.7026665930777	88.2127159594939
2487.12176935323	-39.8642186634809	88.1518827919967
2523.29778851888	-40.0248360854019	88.0908460965392
2560	-40.1845211007968	88.0296069351033
2597.23605744006	-40.3432759394699	87.968166377673
2635.01372580734	-40.5011028211213	87.906525501983
2673.34088301418	-40.6580039573225	87.8446853932656
2712.2255215598	-40.8139815534222	87.7826471439969
2751.67575019698	-40.9690378103835	87.720411853641
2791.69979562306	-41.1231749265529	87.6579806283943
2832.30600419541	-41.2763950993623	87.5953545809283
2873.50284367199	-41.4287005269643	87.5325348301327
2915.29890497713	-41.5800934098039	87.4695225008577
2957.70290399302	-41.7305759521241	87.4063187236572
3000.72368337728	-41.8801503634102	87.3429246345309
3044.37021440697	-42.0288188597714	87.2793413746677
3088.65159884934	-42.1765836652615	87.2155700901897
3133.57707085992	-42.3234470131394	87.1516119318966
3179.15599890812	-42.4694111470718	87.0874680550108
3225.39788773088	-42.6144783222771	87.0231396189245
3272.3123803147	-42.7586508066132	86.9586277869466
3319.90925990658	-42.9019308816098	86.8939337260529
3368.19845205411	-43.0443208434462	86.8290586066359
3417.19002667529	-43.1858230038758	86.7640036022575
3466.89420015845	-43.3264396910981	86.6987698894035
3517.32133749271	-43.4661732505805	86.6333586472393
3568.48195442944	-43.6050260458286	86.5677710573683
3620.38671967512	-43.7430004591096	86.5020083035926
3673.04645711616	-43.8800988921261	86.4360715716752
3726.472148076	-44.0163237666444	86.3699620491059
3780.67493360512	-44.151677525077	86.3036809248683
3835.66611680431	-44.2861626310206	86.2372293892105
3891.45716518173	-44.4197815697506	86.1706086334183
3948.05971304433	-44.5525368486744	86.1038198495905
4005.4855639239	-44.6844309977419	86.0368642304182
4063.74669303859	-44.8154665698176	85.9697429689661
4122.85524979009	-44.9456461410131	85.9024572584573
4182.82356029722	-45.0749723109814	85.8350082920615
4243.6641299663	-45.2034477031754	85.7673972626854
4305.38964609902	-45.3310749650693	85.6996253627673
4368.01298053808	-45.4578567683473	85.6316937840745
4431.54719235145	-45.5837958090564	85.5636037175043
4496.00553055565	-45.7088948077286	85.4953563528881
4561.40143687854	-45.8331565094704	85.4269528787987
4627.74854856243	-45.9565836840221	85.358394482362
4695.06070120792	-46.0791791257878	85.2896823490714
4763.35193165899	-46.2009456538363	85.2208176626053
4832.63648093027	-46.3218861118754	85.1518016046499
4902.9287971767	-46.4420033681981	85.0826353547231
4974.24353870646	-46.5613003156049	85.0133200900045
5046.59557703776	-46.6797798713002	84.9438569851671
5120	-46.7974449767652	84.8742472122134
5194.47211488012	-46.9142985976084	84.8044919403153
5270.02745161468	-47.0303437233932	84.7345923356573
5346.68176602836	-47.1455833674455	84.6645495612833
5424.45104311959	-47.2600205666406	84.5943647769474
5503.35150039396	-47.3736583811702	84.5240391389678
5583.39959124612	-47.4864998942919	84.4535738000847
5664.61200839083	-47.5985482120606	84.3829699093222
5747.00568734399	-47.7098064630425	84.3122286118527
5830.59780995426	-47.8202777980139	84.2413510488658
5915.40580798604	-47.9299653896439	84.1703383574406
6001.44736675456	-48.0388724321631	84.0991916704216
6088.74042881393	-48.1470021410184	84.0279121162978
6177.30319769867	-48.2543577525142	83.9565008190857
6267.15414171983	-48.3609425234423	83.8849588982156
6358.31199781624	-48.4667597306987	83.8132874684216
6450.79577546175	-48.5718126708911	83.7414876396348
6544.6247606294	-48.6761046599343	83.6695605168798
6639.81851981317	-48.7796390326376	83.5975072001753
6736.39690410823	-48.882419142282	83.525328784437
6834.38005335057	-48.9844483601894	83.4530263593848
6933.78840031689	-49.0857300752843	83.3806010094528
7034.64267498542	-49.1862676936475	83.3080538137024
7136.96390885887	-49.2860646380639	83.2353858457391
7240.77343935025	-49.3851243475641	83.1625981736321
7346.09291423232	-49.4834502769598	83.0896918598373
7452.944296152	-49.5810458963749	83.016667961123
7561.34986721024	-49.677914690772	82.9435275284993
7671.33223360861	-49.7740601594744	82.8702716071498
7782.91433036346	-49.8694858156851	82.7969012363669
7896.11942608866	-49.9641951860021	82.7234174494894
8010.97112784781	-50.0581918099319	82.6498212738437
8127.49338607718	-50.1514792394003	82.5761137306875
8245.71049958018	-50.2440610382611	82.5022958351558
8365.64712059443	-50.3359407818045	82.4283685962106
8487.3282599326	-50.4271220562633	82.3543330165927
8610.77929219804	-50.5176084583193	82.2801900927763
8736.02596107615	-50.6074035946095	82.2059408149261
8863.0943847029	-50.696511081232	82.1315861668573
8992.01106111129	-50.7849345432527	82.0571271259976
9122.80287375708	-50.8726776142129	81.9825646633524
9255.49709712487	-50.9597439356375	81.9078997434717
9390.12140241583	-51.0461371565454	81.8331333244196
9526.70386331798	-51.1318609329609	81.7582663577464
9665.27296186054	-51.2169189274276	81.6832997884628
9805.85759435339	-51.3013148085248	81.6082345550162
9948.48707741293	-51.3850522503852	81.5330715892695
10093.1911540755	-51.468134932217	81.4578118164817
10240	-51.550566537828	81.3824561552907
10388.9442297602	-51.632350755153	81.3070055176985
10540.0549032294	-51.7134912757852	81.2314608090578
10693.3635320567	-51.7939917945108	81.1558229280611
10848.9020862392	-51.8738560088473	81.0800927667313
11006.7030007879	-51.9530876185867	81.0042712104144
11166.7991824922	-52.0316903253416	80.9283591377742
11329.2240167817	-52.1096678320969	80.8523574207879
11494.011374688	-52.1870238427656	80.7762669247448
11661.1956199085	-52.2637620617487	80.7000885082455
11830.8116159721	-52.3398861935011	80.6238230232033
12002.8947335091	-52.4153999421013	80.5474713148473
12177.4808576279	-52.490307010827	80.4710342217262
12354.6063953973	-52.5646111017353	80.3945125757152
12534.3082834397	-52.6383159152486	80.3179072020226
12716.6239956325	-52.711425149746	80.2412189191991
12901.5915509235	-52.7839425011596	80.164448539148
13089.2495212588	-52.8558716625768	80.0875968671366
13279.6370396263	-52.9272163238483	80.0106647018092
13472.7938082165	-52.9979801712018	79.9336528352015
13668.7601067011	-53.0681668868612	79.8565620527555
13867.5768006338	-53.1377801486718	79.7793931333367
14069.2853499708	-53.206823629732	79.7021468492512
14273.9278177177	-53.2753009980295	79.6248239662652
14481.5468787005	-53.3432159160852	79.5474252436244
14692.1858284646	-53.4105720406021	79.4699514340754
14905.888592304	-53.4773730221204	79.3924032838872
15122.6997344205	-53.5436225046785	79.3147815328748
15342.6644672172	-53.6093241254812	79.2370869144225
15565.8286607269	-53.6744815145724	79.1593201555093
15792.2388521773	-53.739098294515	79.081481976734
16021.9422556956	-53.803178080077	79.003573092342
16254.9867721544	-53.8667244779229	78.9255942102529
16491.4209991604	-53.9297410863121	78.8475460320879
16731.2942411889	-53.9922314948031	78.7694292531995
16974.6565198652	-54.0541992839638	78.6912445627004
17221.5585843961	-54.1156480250877	78.6129926434941
17472.0519221523	-54.176581279917	78.5346741723059
17726.1887694058	-54.2370026003708	78.456289819714
17984.0221222226	-54.29691552828	78.3778402501821
18245.6057475142	-54.356323595128	78.299326122092
18510.9941942497	-54.4152303217975	78.2207480877767
18780.2428048317	-54.473639218323	78.1421067935545
19053.407726636	-54.53155378365	78.0634028797629
19330.5459237211	-54.5889775053991	77.9846369807939
19611.7151887068	-54.6459138596367	77.9058097251287
19896.9741548259	-54.7023663106511	77.8269217353734
20186.382308151	-54.758338310735	77.7479736282956
20480	-54.8138332999727	77.66896601486
20777.8884595205	-54.8688547060343	77.5898995002658
21080.1098064587	-54.9234059439745	77.5107746839835
21386.7270641134	-54.9774904160374	77.4315921597924
21697.8041724784	-55.0311115114669	77.3523525158185
22013.4060015759	-55.0842726063226	77.2730563345722
22333.5983649845	-55.136977063301	77.1937041929866
22658.4480335633	-55.1892282315621	77.1142966624561
22988.022749376	-55.2410294465617	77.0348343088752
23322.391239817	-55.2923840298881	76.9553176926771
